YEAR,LAT,LON,Month,Solar_Radiation,Date
2023,10.5,35.5,1,21.99,2023-01-01
2023,10.5,36.5,1,22.26,2023-01-01
2023,10.5,37.5,1,22.64,2023-01-01
2023,10.5,38.5,1,23.25,2023-01-01
2023,10.5,39.5,1,22.9,2023-01-01
2023,10.5,40.5,1,21.95,2023-01-01
2023,10.5,41.5,1,22.39,2023-01-01
2023,10.5,42.5,1,21.79,2023-01-01
2023,11.5,33.5,1,21.12,2023-01-01
2023,11.5,34.5,1,21.22,2023-01-01
2023,11.5,35.5,1,21.64,2023-01-01
2023,11.5,36.5,1,21.93,2023-01-01
2023,11.5,37.5,1,22.71,2023-01-01
2023,11.5,38.5,1,22.35,2023-01-01
2023,11.5,39.5,1,22.04,2023-01-01
2023,11.5,40.5,1,21.45,2023-01-01
2023,11.5,41.5,1,21.49,2023-01-01
2023,11.5,42.5,1,19.96,2023-01-01
2023,3.5,33.5,1,22.19,2023-01-01
2023,3.5,34.5,1,23.32,2023-01-01
2023,3.5,35.5,1,24.3,2023-01-01
2023,3.5,36.5,1,24.24,2023-01-01
2023,3.5,37.5,1,24.02,2023-01-01
2023,3.5,38.5,1,23.69,2023-01-01
2023,3.5,39.5,1,23.79,2023-01-01
2023,3.5,40.5,1,23.68,2023-01-01
2023,3.5,41.5,1,24.04,2023-01-01
2023,3.5,42.5,1,24.17,2023-01-01
2023,4.5,33.5,1,22.2,2023-01-01
2023,4.5,34.5,1,22.49,2023-01-01
2023,4.5,35.5,1,23.68,2023-01-01
2023,4.5,36.5,1,23.42,2023-01-01
2023,4.5,37.5,1,23.6,2023-01-01
2023,4.5,38.5,1,24.24,2023-01-01
2023,4.5,39.5,1,24.05,2023-01-01
2023,4.5,40.5,1,23.72,2023-01-01
2023,4.5,41.5,1,23.74,2023-01-01
2023,4.5,42.5,1,23.56,2023-01-01
2023,5.5,33.5,1,21.42,2023-01-01
2023,5.5,34.5,1,21.66,2023-01-01
2023,5.5,35.5,1,22.79,2023-01-01
2023,5.5,36.5,1,22.75,2023-01-01
2023,5.5,37.5,1,23.53,2023-01-01
2023,5.5,38.5,1,24.04,2023-01-01
2023,5.5,39.5,1,24.13,2023-01-01
2023,5.5,40.5,1,23.92,2023-01-01
2023,5.5,41.5,1,23.69,2023-01-01
2023,5.5,42.5,1,23.61,2023-01-01
2023,6.5,33.5,1,20.3,2023-01-01
2023,6.5,34.5,1,20.2,2023-01-01
2023,6.5,35.5,1,21.28,2023-01-01
2023,6.5,36.5,1,22.71,2023-01-01
2023,6.5,37.5,1,23.67,2023-01-01
2023,6.5,38.5,1,24.21,2023-01-01
2023,6.5,39.5,1,23.94,2023-01-01
2023,6.5,40.5,1,23.88,2023-01-01
2023,6.5,41.5,1,23.93,2023-01-01
2023,6.5,42.5,1,23.56,2023-01-01
2023,7.5,33.5,1,19.58,2023-01-01
2023,7.5,34.5,1,19.56,2023-01-01
2023,7.5,35.5,1,20.35,2023-01-01
2023,7.5,36.5,1,22.08,2023-01-01
2023,7.5,37.5,1,23.34,2023-01-01
2023,7.5,38.5,1,24.14,2023-01-01
2023,7.5,39.5,1,24.12,2023-01-01
2023,7.5,40.5,1,23.81,2023-01-01
2023,7.5,41.5,1,23.86,2023-01-01
2023,7.5,42.5,1,23.41,2023-01-01
2023,8.5,33.5,1,19.94,2023-01-01
2023,8.5,34.5,1,20.08,2023-01-01
2023,8.5,35.5,1,21.62,2023-01-01
2023,8.5,36.5,1,22.48,2023-01-01
2023,8.5,37.5,1,23.22,2023-01-01
2023,8.5,38.5,1,23.81,2023-01-01
2023,8.5,39.5,1,23.58,2023-01-01
2023,8.5,40.5,1,23.15,2023-01-01
2023,8.5,41.5,1,23.69,2023-01-01
2023,8.5,42.5,1,23.4,2023-01-01
2023,9.5,33.5,1,20.82,2023-01-01
2023,9.5,34.5,1,20.77,2023-01-01
2023,9.5,35.5,1,21.94,2023-01-01
2023,9.5,36.5,1,22.37,2023-01-01
2023,9.5,37.5,1,23.2,2023-01-01
2023,9.5,38.5,1,23.62,2023-01-01
2023,9.5,39.5,1,23.33,2023-01-01
2023,9.5,40.5,1,22.86,2023-01-01
2023,9.5,41.5,1,23.26,2023-01-01
2023,9.5,42.5,1,23.37,2023-01-01
2000,10.5,33.5,2,23.45,2000-02-01
2000,10.5,34.5,2,23.12,2000-02-01
2000,10.5,35.5,2,23.6,2000-02-01
2000,10.5,36.5,2,23.23,2000-02-01
2000,10.5,37.5,2,24.45,2000-02-01
2000,10.5,38.5,2,25.85,2000-02-01
2000,10.5,39.5,2,26.0,2000-02-01
2000,10.5,40.5,2,25.09,2000-02-01
2000,10.5,41.5,2,25.82,2000-02-01
2000,10.5,42.5,2,25.63,2000-02-01
2000,11.5,33.5,2,23.11,2000-02-01
2000,11.5,34.5,2,23.49,2000-02-01
2000,11.5,35.5,2,23.55,2000-02-01
2000,11.5,36.5,2,23.26,2000-02-01
2000,11.5,37.5,2,24.46,2000-02-01
2000,11.5,38.5,2,24.79,2000-02-01
2000,11.5,39.5,2,25.15,2000-02-01
2000,11.5,40.5,2,24.27,2000-02-01
2000,11.5,41.5,2,24.32,2000-02-01
2000,11.5,42.5,2,24.06,2000-02-01
2000,3.5,33.5,2,24.18,2000-02-01
2000,3.5,34.5,2,25.8,2000-02-01
2000,3.5,35.5,2,26.25,2000-02-01
2000,3.5,36.5,2,26.89,2000-02-01
2000,3.5,37.5,2,27.0,2000-02-01
2000,3.5,38.5,2,26.91,2000-02-01
2000,3.5,39.5,2,26.92,2000-02-01
2000,3.5,40.5,2,26.83,2000-02-01
2000,3.5,41.5,2,27.04,2000-02-01
2000,3.5,42.5,2,26.9,2000-02-01
2000,4.5,33.5,2,24.76,2000-02-01
2000,4.5,34.5,2,25.67,2000-02-01
2000,4.5,35.5,2,26.02,2000-02-01
2000,4.5,36.5,2,26.05,2000-02-01
2000,4.5,37.5,2,27.25,2000-02-01
2000,4.5,38.5,2,27.65,2000-02-01
2000,4.5,39.5,2,27.01,2000-02-01
2000,4.5,40.5,2,26.92,2000-02-01
2000,4.5,41.5,2,27.24,2000-02-01
2000,4.5,42.5,2,27.31,2000-02-01
2000,5.5,33.5,2,25.0,2000-02-01
2000,5.5,34.5,2,24.73,2000-02-01
2000,5.5,35.5,2,25.11,2000-02-01
2000,5.5,36.5,2,25.08,2000-02-01
2000,5.5,37.5,2,26.09,2000-02-01
2000,5.5,38.5,2,26.91,2000-02-01
2000,5.5,39.5,2,26.73,2000-02-01
2000,5.5,40.5,2,27.01,2000-02-01
2000,5.5,41.5,2,26.69,2000-02-01
2000,5.5,42.5,2,26.92,2000-02-01
2000,6.5,33.5,2,23.13,2000-02-01
2000,6.5,34.5,2,22.88,2000-02-01
2000,6.5,35.5,2,22.94,2000-02-01
2000,6.5,36.5,2,23.64,2000-02-01
2000,6.5,37.5,2,25.63,2000-02-01
2000,6.5,38.5,2,26.03,2000-02-01
2000,6.5,39.5,2,26.23,2000-02-01
2000,6.5,40.5,2,26.68,2000-02-01
2000,6.5,41.5,2,27.25,2000-02-01
2000,6.5,42.5,2,26.02,2000-02-01
2000,7.5,33.5,2,21.23,2000-02-01
2000,7.5,34.5,2,21.06,2000-02-01
2000,7.5,35.5,2,21.36,2000-02-01
2000,7.5,36.5,2,22.5,2000-02-01
2000,7.5,37.5,2,24.37,2000-02-01
2000,7.5,38.5,2,26.74,2000-02-01
2000,7.5,39.5,2,25.79,2000-02-01
2000,7.5,40.5,2,26.64,2000-02-01
2000,7.5,41.5,2,26.78,2000-02-01
2000,7.5,42.5,2,26.89,2000-02-01
2000,8.5,33.5,2,20.69,2000-02-01
2000,8.5,34.5,2,21.13,2000-02-01
2000,8.5,35.5,2,22.28,2000-02-01
2000,8.5,36.5,2,23.27,2000-02-01
2000,8.5,37.5,2,24.39,2000-02-01
2000,8.5,38.5,2,26.49,2000-02-01
2000,8.5,39.5,2,26.57,2000-02-01
2000,8.5,40.5,2,26.21,2000-02-01
2000,8.5,41.5,2,26.15,2000-02-01
2000,8.5,42.5,2,26.17,2000-02-01
2000,9.5,33.5,2,22.24,2000-02-01
2000,9.5,34.5,2,21.67,2000-02-01
2000,9.5,35.5,2,23.33,2000-02-01
2000,9.5,36.5,2,23.71,2000-02-01
2000,9.5,37.5,2,24.24,2000-02-01
2000,9.5,38.5,2,25.95,2000-02-01
2000,9.5,39.5,2,26.36,2000-02-01
2000,9.5,40.5,2,26.08,2000-02-01
2000,9.5,41.5,2,26.51,2000-02-01
2000,9.5,42.5,2,26.58,2000-02-01
2001,10.5,33.5,2,23.12,2001-02-01
2001,10.5,34.5,2,22.53,2001-02-01
2001,10.5,35.5,2,22.67,2001-02-01
2001,10.5,36.5,2,22.02,2001-02-01
2001,10.5,37.5,2,22.21,2001-02-01
2001,10.5,38.5,2,23.46,2001-02-01
2001,10.5,39.5,2,23.17,2001-02-01
2001,10.5,40.5,2,23.1,2001-02-01
2001,10.5,41.5,2,23.98,2001-02-01
2001,10.5,42.5,2,24.08,2001-02-01
2001,11.5,33.5,2,22.68,2001-02-01
2001,11.5,34.5,2,22.86,2001-02-01
2001,11.5,35.5,2,22.94,2001-02-01
2001,11.5,36.5,2,21.83,2001-02-01
2001,11.5,37.5,2,21.79,2001-02-01
2001,11.5,38.5,2,22.72,2001-02-01
2001,11.5,39.5,2,22.58,2001-02-01
2001,11.5,40.5,2,22.45,2001-02-01
2001,11.5,41.5,2,22.98,2001-02-01
2001,11.5,42.5,2,22.63,2001-02-01
2001,3.5,33.5,2,21.51,2001-02-01
2001,3.5,34.5,2,23.23,2001-02-01
2001,3.5,35.5,2,24.13,2001-02-01
2001,3.5,36.5,2,24.7,2001-02-01
2001,3.5,37.5,2,24.73,2001-02-01
2001,3.5,38.5,2,23.51,2001-02-01
2001,3.5,39.5,2,23.97,2001-02-01
2001,3.5,40.5,2,25.0,2001-02-01
2001,3.5,41.5,2,25.82,2001-02-01
2001,3.5,42.5,2,25.84,2001-02-01
2001,4.5,33.5,2,21.39,2001-02-01
2001,4.5,34.5,2,22.18,2001-02-01
2001,4.5,35.5,2,23.62,2001-02-01
2001,4.5,36.5,2,23.21,2001-02-01
2001,4.5,37.5,2,23.91,2001-02-01
2001,4.5,38.5,2,24.35,2001-02-01
2001,4.5,39.5,2,24.39,2001-02-01
2001,4.5,40.5,2,24.82,2001-02-01
2001,4.5,41.5,2,25.7,2001-02-01
2001,4.5,42.5,2,26.05,2001-02-01
2001,5.5,33.5,2,21.03,2001-02-01
2001,5.5,34.5,2,21.07,2001-02-01
2001,5.5,35.5,2,22.21,2001-02-01
2001,5.5,36.5,2,21.91,2001-02-01
2001,5.5,37.5,2,23.02,2001-02-01
2001,5.5,38.5,2,23.93,2001-02-01
2001,5.5,39.5,2,24.15,2001-02-01
2001,5.5,40.5,2,25.25,2001-02-01
2001,5.5,41.5,2,25.53,2001-02-01
2001,5.5,42.5,2,25.85,2001-02-01
2001,6.5,33.5,2,20.4,2001-02-01
2001,6.5,34.5,2,20.14,2001-02-01
2001,6.5,35.5,2,19.7,2001-02-01
2001,6.5,36.5,2,20.89,2001-02-01
2001,6.5,37.5,2,22.78,2001-02-01
2001,6.5,38.5,2,22.99,2001-02-01
2001,6.5,39.5,2,22.91,2001-02-01
2001,6.5,40.5,2,24.54,2001-02-01
2001,6.5,41.5,2,25.74,2001-02-01
2001,6.5,42.5,2,25.67,2001-02-01
2001,7.5,33.5,2,20.01,2001-02-01
2001,7.5,34.5,2,20.45,2001-02-01
2001,7.5,35.5,2,19.44,2001-02-01
2001,7.5,36.5,2,20.14,2001-02-01
2001,7.5,37.5,2,22.02,2001-02-01
2001,7.5,38.5,2,24.16,2001-02-01
2001,7.5,39.5,2,23.29,2001-02-01
2001,7.5,40.5,2,23.91,2001-02-01
2001,7.5,41.5,2,25.56,2001-02-01
2001,7.5,42.5,2,25.62,2001-02-01
2001,8.5,33.5,2,20.86,2001-02-01
2001,8.5,34.5,2,20.85,2001-02-01
2001,8.5,35.5,2,20.93,2001-02-01
2001,8.5,36.5,2,21.52,2001-02-01
2001,8.5,37.5,2,22.25,2001-02-01
2001,8.5,38.5,2,23.66,2001-02-01
2001,8.5,39.5,2,23.82,2001-02-01
2001,8.5,40.5,2,23.76,2001-02-01
2001,8.5,41.5,2,24.82,2001-02-01
2001,8.5,42.5,2,25.2,2001-02-01
2001,9.5,33.5,2,22.25,2001-02-01
2001,9.5,34.5,2,21.03,2001-02-01
2001,9.5,35.5,2,21.9,2001-02-01
2001,9.5,36.5,2,22.01,2001-02-01
2001,9.5,37.5,2,22.46,2001-02-01
2001,9.5,38.5,2,22.6,2001-02-01
2001,9.5,39.5,2,23.58,2001-02-01
2001,9.5,40.5,2,23.8,2001-02-01
2001,9.5,41.5,2,23.79,2001-02-01
2001,9.5,42.5,2,24.64,2001-02-01
2002,10.5,33.5,2,22.83,2002-02-01
2002,10.5,34.5,2,22.82,2002-02-01
2002,10.5,35.5,2,22.92,2002-02-01
2002,10.5,36.5,2,22.36,2002-02-01
2002,10.5,37.5,2,22.81,2002-02-01
2002,10.5,38.5,2,24.0,2002-02-01
2002,10.5,39.5,2,23.47,2002-02-01
2002,10.5,40.5,2,23.62,2002-02-01
2002,10.5,41.5,2,24.41,2002-02-01
2002,10.5,42.5,2,24.48,2002-02-01
2002,11.5,33.5,2,22.87,2002-02-01
2002,11.5,34.5,2,23.09,2002-02-01
2002,11.5,35.5,2,23.37,2002-02-01
2002,11.5,36.5,2,22.9,2002-02-01
2002,11.5,37.5,2,23.07,2002-02-01
2002,11.5,38.5,2,22.92,2002-02-01
2002,11.5,39.5,2,22.49,2002-02-01
2002,11.5,40.5,2,22.73,2002-02-01
2002,11.5,41.5,2,23.02,2002-02-01
2002,11.5,42.5,2,22.22,2002-02-01
2002,3.5,33.5,2,23.74,2002-02-01
2002,3.5,34.5,2,24.73,2002-02-01
2002,3.5,35.5,2,25.58,2002-02-01
2002,3.5,36.5,2,26.05,2002-02-01
2002,3.5,37.5,2,26.28,2002-02-01
2002,3.5,38.5,2,25.48,2002-02-01
2002,3.5,39.5,2,25.94,2002-02-01
2002,3.5,40.5,2,26.13,2002-02-01
2002,3.5,41.5,2,26.22,2002-02-01
2002,3.5,42.5,2,26.21,2002-02-01
2002,4.5,33.5,2,23.79,2002-02-01
2002,4.5,34.5,2,24.1,2002-02-01
2002,4.5,35.5,2,25.19,2002-02-01
2002,4.5,36.5,2,25.22,2002-02-01
2002,4.5,37.5,2,25.78,2002-02-01
2002,4.5,38.5,2,26.13,2002-02-01
2002,4.5,39.5,2,26.1,2002-02-01
2002,4.5,40.5,2,26.11,2002-02-01
2002,4.5,41.5,2,26.28,2002-02-01
2002,4.5,42.5,2,26.35,2002-02-01
2002,5.5,33.5,2,23.56,2002-02-01
2002,5.5,34.5,2,23.65,2002-02-01
2002,5.5,35.5,2,24.05,2002-02-01
2002,5.5,36.5,2,24.18,2002-02-01
2002,5.5,37.5,2,25.13,2002-02-01
2002,5.5,38.5,2,25.5,2002-02-01
2002,5.5,39.5,2,26.03,2002-02-01
2002,5.5,40.5,2,26.22,2002-02-01
2002,5.5,41.5,2,26.03,2002-02-01
2002,5.5,42.5,2,26.22,2002-02-01
2002,6.5,33.5,2,21.94,2002-02-01
2002,6.5,34.5,2,21.13,2002-02-01
2002,6.5,35.5,2,21.31,2002-02-01
2002,6.5,36.5,2,22.25,2002-02-01
2002,6.5,37.5,2,24.0,2002-02-01
2002,6.5,38.5,2,24.24,2002-02-01
2002,6.5,39.5,2,24.76,2002-02-01
2002,6.5,40.5,2,25.93,2002-02-01
2002,6.5,41.5,2,26.42,2002-02-01
2002,6.5,42.5,2,25.84,2002-02-01
2002,7.5,33.5,2,21.06,2002-02-01
2002,7.5,34.5,2,20.7,2002-02-01
2002,7.5,35.5,2,20.19,2002-02-01
2002,7.5,36.5,2,20.61,2002-02-01
2002,7.5,37.5,2,22.75,2002-02-01
2002,7.5,38.5,2,25.1,2002-02-01
2002,7.5,39.5,2,24.92,2002-02-01
2002,7.5,40.5,2,25.65,2002-02-01
2002,7.5,41.5,2,26.1,2002-02-01
2002,7.5,42.5,2,26.0,2002-02-01
2002,8.5,33.5,2,21.37,2002-02-01
2002,8.5,34.5,2,20.88,2002-02-01
2002,8.5,35.5,2,21.29,2002-02-01
2002,8.5,36.5,2,21.32,2002-02-01
2002,8.5,37.5,2,22.32,2002-02-01
2002,8.5,38.5,2,24.59,2002-02-01
2002,8.5,39.5,2,25.27,2002-02-01
2002,8.5,40.5,2,25.37,2002-02-01
2002,8.5,41.5,2,25.73,2002-02-01
2002,8.5,42.5,2,25.69,2002-02-01
2002,9.5,33.5,2,21.79,2002-02-01
2002,9.5,34.5,2,20.9,2002-02-01
2002,9.5,35.5,2,22.1,2002-02-01
2002,9.5,36.5,2,22.28,2002-02-01
2002,9.5,37.5,2,22.85,2002-02-01
2002,9.5,38.5,2,23.76,2002-02-01
2002,9.5,39.5,2,24.39,2002-02-01
2002,9.5,40.5,2,24.88,2002-02-01
2002,9.5,41.5,2,25.13,2002-02-01
2002,9.5,42.5,2,25.4,2002-02-01
2003,10.5,33.5,2,22.9,2003-02-01
2003,10.5,34.5,2,22.32,2003-02-01
2003,10.5,35.5,2,22.36,2003-02-01
2003,10.5,36.5,2,21.61,2003-02-01
2003,10.5,37.5,2,21.42,2003-02-01
2003,10.5,38.5,2,23.2,2003-02-01
2003,10.5,39.5,2,22.66,2003-02-01
2003,10.5,40.5,2,23.1,2003-02-01
2003,10.5,41.5,2,23.76,2003-02-01
2003,10.5,42.5,2,23.76,2003-02-01
2003,11.5,33.5,2,23.05,2003-02-01
2003,11.5,34.5,2,23.01,2003-02-01
2003,11.5,35.5,2,22.99,2003-02-01
2003,11.5,36.5,2,22.15,2003-02-01
2003,11.5,37.5,2,22.08,2003-02-01
2003,11.5,38.5,2,22.17,2003-02-01
2003,11.5,39.5,2,21.78,2003-02-01
2003,11.5,40.5,2,21.79,2003-02-01
2003,11.5,41.5,2,22.21,2003-02-01
2003,11.5,42.5,2,21.88,2003-02-01
2003,3.5,33.5,2,23.34,2003-02-01
2003,3.5,34.5,2,24.69,2003-02-01
2003,3.5,35.5,2,25.25,2003-02-01
2003,3.5,36.5,2,25.49,2003-02-01
2003,3.5,37.5,2,25.49,2003-02-01
2003,3.5,38.5,2,25.06,2003-02-01
2003,3.5,39.5,2,25.31,2003-02-01
2003,3.5,40.5,2,25.78,2003-02-01
2003,3.5,41.5,2,25.93,2003-02-01
2003,3.5,42.5,2,25.87,2003-02-01
2003,4.5,33.5,2,22.82,2003-02-01
2003,4.5,34.5,2,23.81,2003-02-01
2003,4.5,35.5,2,24.7,2003-02-01
2003,4.5,36.5,2,23.91,2003-02-01
2003,4.5,37.5,2,24.35,2003-02-01
2003,4.5,38.5,2,24.91,2003-02-01
2003,4.5,39.5,2,25.07,2003-02-01
2003,4.5,40.5,2,25.39,2003-02-01
2003,4.5,41.5,2,25.88,2003-02-01
2003,4.5,42.5,2,25.99,2003-02-01
2003,5.5,33.5,2,21.95,2003-02-01
2003,5.5,34.5,2,22.35,2003-02-01
2003,5.5,35.5,2,23.44,2003-02-01
2003,5.5,36.5,2,23.05,2003-02-01
2003,5.5,37.5,2,23.93,2003-02-01
2003,5.5,38.5,2,24.61,2003-02-01
2003,5.5,39.5,2,24.79,2003-02-01
2003,5.5,40.5,2,25.47,2003-02-01
2003,5.5,41.5,2,25.52,2003-02-01
2003,5.5,42.5,2,25.91,2003-02-01
2003,6.5,33.5,2,20.34,2003-02-01
2003,6.5,34.5,2,20.36,2003-02-01
2003,6.5,35.5,2,20.38,2003-02-01
2003,6.5,36.5,2,21.71,2003-02-01
2003,6.5,37.5,2,23.57,2003-02-01
2003,6.5,38.5,2,23.87,2003-02-01
2003,6.5,39.5,2,23.92,2003-02-01
2003,6.5,40.5,2,25.18,2003-02-01
2003,6.5,41.5,2,25.99,2003-02-01
2003,6.5,42.5,2,25.62,2003-02-01
2003,7.5,33.5,2,20.59,2003-02-01
2003,7.5,34.5,2,20.49,2003-02-01
2003,7.5,35.5,2,19.26,2003-02-01
2003,7.5,36.5,2,20.49,2003-02-01
2003,7.5,37.5,2,22.54,2003-02-01
2003,7.5,38.5,2,24.76,2003-02-01
2003,7.5,39.5,2,24.26,2003-02-01
2003,7.5,40.5,2,24.9,2003-02-01
2003,7.5,41.5,2,25.83,2003-02-01
2003,7.5,42.5,2,25.42,2003-02-01
2003,8.5,33.5,2,20.58,2003-02-01
2003,8.5,34.5,2,20.38,2003-02-01
2003,8.5,35.5,2,20.61,2003-02-01
2003,8.5,36.5,2,21.3,2003-02-01
2003,8.5,37.5,2,22.04,2003-02-01
2003,8.5,38.5,2,24.24,2003-02-01
2003,8.5,39.5,2,24.66,2003-02-01
2003,8.5,40.5,2,24.58,2003-02-01
2003,8.5,41.5,2,25.23,2003-02-01
2003,8.5,42.5,2,25.11,2003-02-01
2003,9.5,33.5,2,21.68,2003-02-01
2003,9.5,34.5,2,20.59,2003-02-01
2003,9.5,35.5,2,21.53,2003-02-01
2003,9.5,36.5,2,21.42,2003-02-01
2003,9.5,37.5,2,22.07,2003-02-01
2003,9.5,38.5,2,22.63,2003-02-01
2003,9.5,39.5,2,23.57,2003-02-01
2003,9.5,40.5,2,24.14,2003-02-01
2003,9.5,41.5,2,24.43,2003-02-01
2003,9.5,42.5,2,24.77,2003-02-01
2004,10.5,33.5,2,24.02,2004-02-01
2004,10.5,34.5,2,23.61,2004-02-01
2004,10.5,35.5,2,23.09,2004-02-01
2004,10.5,36.5,2,22.47,2004-02-01
2004,10.5,37.5,2,22.98,2004-02-01
2004,10.5,38.5,2,24.08,2004-02-01
2004,10.5,39.5,2,22.94,2004-02-01
2004,10.5,40.5,2,21.73,2004-02-01
2004,10.5,41.5,2,23.03,2004-02-01
2004,10.5,42.5,2,23.9,2004-02-01
2004,11.5,33.5,2,23.74,2004-02-01
2004,11.5,34.5,2,23.66,2004-02-01
2004,11.5,35.5,2,23.53,2004-02-01
2004,11.5,36.5,2,22.86,2004-02-01
2004,11.5,37.5,2,23.33,2004-02-01
2004,11.5,38.5,2,23.44,2004-02-01
2004,11.5,39.5,2,22.31,2004-02-01
2004,11.5,40.5,2,21.26,2004-02-01
2004,11.5,41.5,2,22.03,2004-02-01
2004,11.5,42.5,2,22.01,2004-02-01
2004,3.5,33.5,2,22.24,2004-02-01
2004,3.5,34.5,2,22.74,2004-02-01
2004,3.5,35.5,2,23.95,2004-02-01
2004,3.5,36.5,2,24.2,2004-02-01
2004,3.5,37.5,2,24.06,2004-02-01
2004,3.5,38.5,2,23.71,2004-02-01
2004,3.5,39.5,2,24.12,2004-02-01
2004,3.5,40.5,2,25.18,2004-02-01
2004,3.5,41.5,2,25.48,2004-02-01
2004,3.5,42.5,2,25.6,2004-02-01
2004,4.5,33.5,2,22.03,2004-02-01
2004,4.5,34.5,2,22.63,2004-02-01
2004,4.5,35.5,2,23.37,2004-02-01
2004,4.5,36.5,2,22.86,2004-02-01
2004,4.5,37.5,2,23.25,2004-02-01
2004,4.5,38.5,2,24.31,2004-02-01
2004,4.5,39.5,2,24.53,2004-02-01
2004,4.5,40.5,2,24.84,2004-02-01
2004,4.5,41.5,2,25.44,2004-02-01
2004,4.5,42.5,2,25.61,2004-02-01
2004,5.5,33.5,2,22.33,2004-02-01
2004,5.5,34.5,2,21.99,2004-02-01
2004,5.5,35.5,2,21.85,2004-02-01
2004,5.5,36.5,2,21.39,2004-02-01
2004,5.5,37.5,2,22.97,2004-02-01
2004,5.5,38.5,2,23.67,2004-02-01
2004,5.5,39.5,2,24.55,2004-02-01
2004,5.5,40.5,2,25.21,2004-02-01
2004,5.5,41.5,2,25.29,2004-02-01
2004,5.5,42.5,2,25.59,2004-02-01
2004,6.5,33.5,2,21.32,2004-02-01
2004,6.5,34.5,2,20.61,2004-02-01
2004,6.5,35.5,2,19.82,2004-02-01
2004,6.5,36.5,2,20.38,2004-02-01
2004,6.5,37.5,2,22.67,2004-02-01
2004,6.5,38.5,2,23.43,2004-02-01
2004,6.5,39.5,2,23.33,2004-02-01
2004,6.5,40.5,2,24.76,2004-02-01
2004,6.5,41.5,2,25.65,2004-02-01
2004,6.5,42.5,2,25.36,2004-02-01
2004,7.5,33.5,2,21.5,2004-02-01
2004,7.5,34.5,2,20.57,2004-02-01
2004,7.5,35.5,2,19.08,2004-02-01
2004,7.5,36.5,2,20.04,2004-02-01
2004,7.5,37.5,2,22.23,2004-02-01
2004,7.5,38.5,2,24.43,2004-02-01
2004,7.5,39.5,2,23.89,2004-02-01
2004,7.5,40.5,2,24.72,2004-02-01
2004,7.5,41.5,2,25.35,2004-02-01
2004,7.5,42.5,2,25.35,2004-02-01
2004,8.5,33.5,2,22.28,2004-02-01
2004,8.5,34.5,2,21.01,2004-02-01
2004,8.5,35.5,2,21.21,2004-02-01
2004,8.5,36.5,2,22.09,2004-02-01
2004,8.5,37.5,2,22.84,2004-02-01
2004,8.5,38.5,2,23.54,2004-02-01
2004,8.5,39.5,2,23.56,2004-02-01
2004,8.5,40.5,2,24.05,2004-02-01
2004,8.5,41.5,2,24.94,2004-02-01
2004,8.5,42.5,2,25.01,2004-02-01
2004,9.5,33.5,2,23.22,2004-02-01
2004,9.5,34.5,2,21.84,2004-02-01
2004,9.5,35.5,2,22.4,2004-02-01
2004,9.5,36.5,2,22.77,2004-02-01
2004,9.5,37.5,2,23.34,2004-02-01
2004,9.5,38.5,2,23.46,2004-02-01
2004,9.5,39.5,2,23.17,2004-02-01
2004,9.5,40.5,2,23.3,2004-02-01
2004,9.5,41.5,2,24.14,2004-02-01
2004,9.5,42.5,2,25.03,2004-02-01
2005,10.5,33.5,2,23.7,2005-02-01
2005,10.5,34.5,2,23.91,2005-02-01
2005,10.5,35.5,2,23.93,2005-02-01
2005,10.5,36.5,2,24.23,2005-02-01
2005,10.5,37.5,2,24.55,2005-02-01
2005,10.5,38.5,2,25.1,2005-02-01
2005,10.5,39.5,2,24.63,2005-02-01
2005,10.5,40.5,2,24.33,2005-02-01
2005,10.5,41.5,2,25.01,2005-02-01
2005,10.5,42.5,2,24.75,2005-02-01
2005,11.5,33.5,2,23.77,2005-02-01
2005,11.5,34.5,2,23.66,2005-02-01
2005,11.5,35.5,2,23.93,2005-02-01
2005,11.5,36.5,2,24.14,2005-02-01
2005,11.5,37.5,2,24.43,2005-02-01
2005,11.5,38.5,2,24.39,2005-02-01
2005,11.5,39.5,2,23.96,2005-02-01
2005,11.5,40.5,2,22.99,2005-02-01
2005,11.5,41.5,2,23.23,2005-02-01
2005,11.5,42.5,2,22.81,2005-02-01
2005,3.5,33.5,2,23.25,2005-02-01
2005,3.5,34.5,2,24.23,2005-02-01
2005,3.5,35.5,2,24.94,2005-02-01
2005,3.5,36.5,2,24.62,2005-02-01
2005,3.5,37.5,2,25.25,2005-02-01
2005,3.5,38.5,2,25.03,2005-02-01
2005,3.5,39.5,2,25.03,2005-02-01
2005,3.5,40.5,2,25.28,2005-02-01
2005,3.5,41.5,2,25.68,2005-02-01
2005,3.5,42.5,2,25.75,2005-02-01
2005,4.5,33.5,2,23.28,2005-02-01
2005,4.5,34.5,2,23.58,2005-02-01
2005,4.5,35.5,2,24.18,2005-02-01
2005,4.5,36.5,2,23.83,2005-02-01
2005,4.5,37.5,2,24.58,2005-02-01
2005,4.5,38.5,2,25.11,2005-02-01
2005,4.5,39.5,2,25.09,2005-02-01
2005,4.5,40.5,2,25.32,2005-02-01
2005,4.5,41.5,2,25.41,2005-02-01
2005,4.5,42.5,2,25.93,2005-02-01
2005,5.5,33.5,2,22.61,2005-02-01
2005,5.5,34.5,2,23.26,2005-02-01
2005,5.5,35.5,2,24.17,2005-02-01
2005,5.5,36.5,2,23.98,2005-02-01
