Area,Crop,Year,Area_Harvested,Production,Yield
Ethiopia,Taro,2005,29475.0,750756.55,25470.9
Ethiopia,Taro,2006,29943.0,762631.88,25469.8
Ethiopia,Taro,2007,30554.0,778180.36,25468.8
Ethiopia,Taro,2008,31345.0,798295.74,25467.7
Ethiopia,Taro,2009,31414.0,800000.0,25466.6
Ethiopia,Taro,2010,33378.0,850000.0,25465.5
Ethiopia,Taro,2011,35069.0,900000.0,25663.5
Ethiopia,Taro,2012,35088.0,900000.0,25650.1
Ethiopia,Taro,2013,47942.0,1231719.0,25691.9
Ethiopia,Taro,2014,50262.0,1456365.0,28975.5
Ethiopia,Taro,2015,53575.0,1266050.0,23631.4
Ethiopia,Taro,2016,51853.0,1233247.0,23783.5
Ethiopia,Taro,2017,61608.0,1508609.0,24487.2
Ethiopia,Taro,2018,60169.0,1588494.0,26400.5
Ethiopia,Taro,2019,58253.0,1452764.49,24939.0
Ethiopia,Taro,2020,92518.0,2327972.26,25162.3
Ethiopia,Taro,2021,52377.0,1426900.0,27242.9
Ethiopia,Taro,2022,59914.0,1547368.73,25826.6
Ethiopia,Taro,2023,73862.0,1889591.27,25582.8
Ethiopia,Tea leaves,2000,3531.0,39194.19,11098.9
Ethiopia,Tea leaves,2001,3621.0,40179.5,11095.1
Ethiopia,Tea leaves,2002,3711.0,41162.94,11091.3
Ethiopia,Tea leaves,2003,3801.0,42144.07,11087.5
Ethiopia,Tea leaves,2004,3891.0,43121.92,11083.7
Ethiopia,Tea leaves,2005,3978.0,44073.5,11079.9
Ethiopia,Tea leaves,2006,3489.0,38649.79,11077.5
Ethiopia,Tea leaves,2007,3560.0,39425.07,11073.4
Ethiopia,Tea leaves,2008,3631.0,40196.47,11069.3
Ethiopia,Tea leaves,2009,3783.0,41864.41,11065.3
Ethiopia,Tea leaves,2010,3955.0,43743.98,11061.3
Ethiopia,Tea leaves,2011,4167.0,46070.37,11057.3
Ethiopia,Tea leaves,2012,4423.0,48883.34,11053.3
Ethiopia,Tea leaves,2013,4694.0,51861.22,11049.3
Ethiopia,Tea leaves,2014,4980.0,55006.05,11045.2
Ethiopia,Tea leaves,2015,5281.0,58312.94,11041.2
Ethiopia,Tea leaves,2016,5625.0,62261.85,11069.4
Ethiopia,Tea leaves,2017,6952.0,74981.36,10785.1
Ethiopia,Tea leaves,2018,6945.0,74842.38,10776.6
Ethiopia,Tea leaves,2019,6311.0,68944.87,10923.9
Ethiopia,Tea leaves,2020,7070.0,75948.15,10741.6
Ethiopia,Tea leaves,2021,3881.0,44023.75,11344.9
Ethiopia,Tea leaves,2022,4658.0,51662.34,11090.8
Ethiopia,Tea leaves,2023,5602.0,61449.28,10969.9
Ethiopia,Tomatoes,2000,4907.0,45282.66,9228.2
Ethiopia,Tomatoes,2001,4400.0,23055.0,5239.8
Ethiopia,Tomatoes,2002,7499.0,35000.0,4667.3
Ethiopia,Tomatoes,2003,3761.0,54871.0,14589.5
Ethiopia,Tomatoes,2004,2919.0,36155.0,12386.1
Ethiopia,Tomatoes,2005,4788.0,35407.0,7394.9
Ethiopia,Tomatoes,2006,4800.0,34000.0,7083.3
Ethiopia,Tomatoes,2007,4800.0,33838.0,7049.6
Ethiopia,Tomatoes,2008,5342.0,41815.0,7827.6
Ethiopia,Tomatoes,2009,4593.0,40426.0,8801.7
Ethiopia,Tomatoes,2010,5338.0,55635.0,10422.4
Ethiopia,Tomatoes,2011,7256.0,81738.0,11264.9
Ethiopia,Tomatoes,2012,7237.0,55514.0,7670.9
Ethiopia,Tomatoes,2013,7257.0,39373.0,5425.5
Ethiopia,Tomatoes,2014,5026.0,30700.0,6108.2
Ethiopia,Tomatoes,2015,9524.0,65208.68,6846.5
Ethiopia,Tomatoes,2016,6299.0,28365.0,4503.1
Ethiopia,Tomatoes,2017,5235.0,27774.54,5305.4
Ethiopia,Tomatoes,2018,4322.0,23583.75,5456.3
Ethiopia,Tomatoes,2019,6012.0,34947.26,5812.6
Ethiopia,Tomatoes,2020,6434.0,41948.0,6519.7
Ethiopia,Tomatoes,2021,7710.0,33656.0,4365.2
Ethiopia,Tomatoes,2022,8858.0,34385.07,3881.9
Ethiopia,Tomatoes,2023,7318.0,36103.13,4933.1
Ethiopia,Unmanufactured tobacco,2000,4700.0,3300.0,702.1
Ethiopia,Unmanufactured tobacco,2001,4607.0,3167.86,687.6
Ethiopia,Unmanufactured tobacco,2002,4500.0,3000.0,666.7
Ethiopia,Unmanufactured tobacco,2003,4500.0,3000.0,666.7
Ethiopia,Unmanufactured tobacco,2004,4500.0,3000.0,666.7
Ethiopia,Unmanufactured tobacco,2005,4323.0,2890.87,668.8
Ethiopia,Unmanufactured tobacco,2006,4155.0,2797.25,673.3
Ethiopia,Unmanufactured tobacco,2007,4041.0,2732.89,676.3
Ethiopia,Unmanufactured tobacco,2008,3942.0,2666.04,676.4
Ethiopia,Unmanufactured tobacco,2009,3843.0,2599.19,676.4
Ethiopia,Unmanufactured tobacco,2010,3743.0,2532.33,676.5
Ethiopia,Unmanufactured tobacco,2011,3644.0,2465.48,676.5
Ethiopia,Unmanufactured tobacco,2012,3545.0,2398.63,676.6
Ethiopia,Unmanufactured tobacco,2013,3446.0,2331.77,676.7
Ethiopia,Unmanufactured tobacco,2014,3362.0,2266.16,674.1
Ethiopia,Unmanufactured tobacco,2015,3279.0,2213.39,675.0
Ethiopia,Unmanufactured tobacco,2016,3362.0,2270.44,675.3
Ethiopia,Unmanufactured tobacco,2017,3246.0,2184.25,672.9
Ethiopia,Unmanufactured tobacco,2018,3296.0,2222.69,674.4
Ethiopia,Unmanufactured tobacco,2019,3184.0,2141.41,672.6
Ethiopia,Unmanufactured tobacco,2020,3242.0,2182.78,673.3
Ethiopia,Unmanufactured tobacco,2021,3240.0,2182.3,673.4
Ethiopia,Unmanufactured tobacco,2022,3222.0,2168.83,673.1
Ethiopia,Unmanufactured tobacco,2023,3235.0,2177.97,673.3
Ethiopia,Vetches,2000,110580.0,107483.0,972.0
Ethiopia,Vetches,2001,114060.0,99419.0,871.6
Ethiopia,Vetches,2002,83522.0,92339.0,1105.6
Ethiopia,Vetches,2003,83000.0,79000.0,951.8
Ethiopia,Vetches,2004,82713.0,78955.0,954.6
Ethiopia,Vetches,2005,112425.0,125028.0,1112.1
Ethiopia,Vetches,2006,123462.0,145945.0,1182.1
Ethiopia,Vetches,2007,124954.0,183784.0,1470.8
Ethiopia,Vetches,2008,147172.0,185490.0,1260.4
Ethiopia,Vetches,2009,135658.0,204020.0,1503.9
Ethiopia,Vetches,2010,131044.0,200949.0,1533.4
Ethiopia,Vetches,2011,179866.0,305575.0,1698.9
Ethiopia,Vetches,2012,205374.0,325581.0,1585.3
Ethiopia,Vetches,2013,169441.0,317322.0,1872.8
Ethiopia,Vetches,2014,136884.0,251439.0,1836.9
Ethiopia,Vetches,2015,159106.0,317106.63,1993.1
Ethiopia,Vetches,2016,151269.0,297097.0,1964.0
Ethiopia,Vetches,2017,143086.0,286601.63,2003.0
Ethiopia,Vetches,2018,130543.0,260415.79,1994.9
Ethiopia,Vetches,2019,145537.0,312679.5,2148.4
Ethiopia,Vetches,2020,143894.0,289917.47,2014.8
Ethiopia,Vetches,2021,152917.0,324450.0,2121.7
Ethiopia,Vetches,2022,149392.0,327298.19,2190.9
Ethiopia,Vetches,2023,142331.0,323462.97,2272.6
Ethiopia,Wheat,2000,1062010.0,1235270.0,1163.1
Ethiopia,Wheat,2001,1203720.0,1596020.0,1325.9
Ethiopia,Wheat,2002,1006271.0,1444434.0,1435.4
Ethiopia,Wheat,2003,1166237.0,1618093.0,1387.4
Ethiopia,Wheat,2004,1098907.0,1614441.0,1469.1
Ethiopia,Wheat,2005,1398215.0,2176603.0,1556.7
Ethiopia,Wheat,2006,1459540.0,2219075.0,1520.4
Ethiopia,Wheat,2007,1473917.0,2463064.0,1671.1
Ethiopia,Wheat,2008,1424719.0,2314489.0,1624.5
Ethiopia,Wheat,2009,1683565.0,3075644.0,1826.9
Ethiopia,Wheat,2010,1553240.0,2855682.0,1838.5
Ethiopia,Wheat,2011,1437485.0,2916334.0,2028.8
Ethiopia,Wheat,2012,1627647.0,3434706.0,2110.2
Ethiopia,Wheat,2013,1605654.0,3925174.0,2444.6
Ethiopia,Wheat,2014,1663845.0,4231589.0,2543.3
Ethiopia,Wheat,2015,1664565.0,4650933.63,2794.1
Ethiopia,Wheat,2016,1696083.0,4537852.0,2675.5
Ethiopia,Wheat,2017,1696907.0,4642965.71,2736.1
Ethiopia,Wheat,2018,1747939.0,4838074.09,2767.9
Ethiopia,Wheat,2019,1789372.0,5315270.33,2970.5
Ethiopia,Wheat,2020,1829051.0,5478708.65,2995.4
Ethiopia,Wheat,2021,1867048.0,5807800.0,3110.7
Ethiopia,Wheat,2022,1900000.0,5800000.0,3052.6
Ethiopia,Wheat,2023,1860000.0,5800000.0,3118.3
Ethiopia,Yams,2000,35908.0,273624.76,7620.2
Ethiopia,Yams,2001,36472.0,281587.53,7720.6
Ethiopia,Yams,2002,36738.0,288291.56,7847.2
Ethiopia,Yams,2003,28380.0,222465.0,7838.8
Ethiopia,Yams,2004,24169.0,192611.0,7969.3
Ethiopia,Yams,2005,25553.0,172413.0,6747.3
Ethiopia,Yams,2006,29721.0,227151.0,7642.8
Ethiopia,Yams,2007,38286.0,288264.0,7529.2
Ethiopia,Yams,2008,30251.0,228243.0,7545.0
Ethiopia,Yams,2009,52201.0,406000.0,7777.6
Ethiopia,Yams,2010,42271.0,339740.0,8037.2
Ethiopia,Yams,2011,39696.0,315242.0,7941.4
Ethiopia,Yams,2012,41338.0,315242.0,7626.0
Ethiopia,Yams,2013,4514.0,24273.0,5377.4
Ethiopia,Yams,2014,4426.0,11952.58,2700.3
Ethiopia,Yams,2015,5522.0,57596.0,10430.3
Ethiopia,Yams,2016,5603.0,50964.0,9095.8
Ethiopia,Yams,2017,5356.0,48740.48,9099.9
Ethiopia,Yams,2018,4101.0,36900.8,8997.1
Ethiopia,Yams,2019,5323.0,49227.31,9247.8
Ethiopia,Yams,2020,4874.0,45730.09,9382.2
Ethiopia,Yams,2021,3888.0,32084.0,8252.1
Ethiopia,Yams,2022,4262.0,35976.87,8440.9
Ethiopia,Yams,2023,5679.0,49920.76,8790.7
